seed,half_width,scenario,profile,run_id,n_episodes,tasks,assigned,qualified,coverage,qualified_coverage,qos_violations,qos_violation_rate,ir_violations,ir_violation_rate,target_violations,payment,pps,reserved_budget,available_budget,reservation_minus_settlement,slots_reservation_exceeds_budget,slots_settlement_exceeds_reservation,selected_contracts_settlement_exceeds_reserve,min_selected_objective_utility,information_checks,information_mismatches,max_decision_cost_drift,certificate_slots,certificate_failures,run_status,diagnostic_issues,event_tape_hash,spatial_graph_sha256,config_sha256,contract_protocol_version,decision_cost_basis,runtime_seconds,evaluation_protocol_version,settlement_cost_basis,robust_ir_policy,guarantee_scope,service_outcome_status,execution_status,settlement_over_reservation_slots,settlement_over_available_budget_slots,reservation_over_available_budget_slots,population_risk_certified,core_sha256,runner_sha256,contract_D_bar,matching_budget_ratio,design_physical_ceiling,design_ceiling_residual,slots_above_design_ceiling,slots_below_design_ceiling,ceiling_scope
2,0.3,down_step,fixed_envelope,r56_seed002__down_step__fixed_envelope,1,1777,991,991,0.5576814856499719,0.5576814856499719,0,0.0,0,0.0,0,539.336549232606,0.5442346611832553,581.130396040277,19654.97618304589,41.793846807671,0,0,0,0.09627465741810334,12024,0,0.0,5,0,ok,[],90802de520b36e165e706a53039ed472457876af802c6e97df3067a809147f5a,a513b7226598a13decacb11a74c87b9d4af43c80efedc379f0f00a027a173ec4,fe51af433945f05a524471880c1205d019f017778bb162ae1ad33acafc0d1e11,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.554094600003737,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,991,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
2,0.3,down_step,frozen_point,r56_seed002__down_step__frozen_point,1,1777,1386,1152,0.7799662352279122,0.6482836240855374,234,0.16883116883116883,0,0.0,0,369.4735388196183,0.26657542483377944,388.827980084802,19654.97618304589,19.35444126518371,0,0,0,0.019919502901501962,12024,0,0.0,5,0,failed,"[""QoS violations: 234""]",90802de520b36e165e706a53039ed472457876af802c6e97df3067a809147f5a,a513b7226598a13decacb11a74c87b9d4af43c80efedc379f0f00a027a173ec4,9e1f91c6d10b94ceba8aad02e04308ee13023bbfbc2a48dc715f8f5d6d76e780,r51-free-action-design-only-v1,design_expected_payment,3.575495299999602,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1386,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
2,0.3,stable,fixed_envelope,r56_seed002__stable__fixed_envelope,1,1777,991,991,0.5576814856499719,0.5576814856499719,0,0.0,0,0.0,0,561.771057071578,0.5668729132911987,580.356595796264,19654.97618304589,18.58553872468599,0,0,0,0.12009968398051998,12024,0,0.0,5,0,ok,[],90802de520b36e165e706a53039ed472457876af802c6e97df3067a809147f5a,a513b7226598a13decacb11a74c87b9d4af43c80efedc379f0f00a027a173ec4,fe51af433945f05a524471880c1205d019f017778bb162ae1ad33acafc0d1e11,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.523151499997766,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,991,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
2,0.3,stable,frozen_point,r56_seed002__stable__frozen_point,1,1777,1386,1386,0.7799662352279122,0.7799662352279122,0,0.0,0,0.0,0,387.57139749856736,0.2796330429282593,387.57139749856736,19654.97618304589,0.0,0,0,0,0.06399642337122982,12024,0,0.0,5,0,ok,[],90802de520b36e165e706a53039ed472457876af802c6e97df3067a809147f5a,a513b7226598a13decacb11a74c87b9d4af43c80efedc379f0f00a027a173ec4,9e1f91c6d10b94ceba8aad02e04308ee13023bbfbc2a48dc715f8f5d6d76e780,r51-free-action-design-only-v1,design_expected_payment,3.5968505999990157,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1386,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
2,0.3,up_step,fixed_envelope,r56_seed002__up_step__fixed_envelope,1,1777,991,991,0.5576814856499719,0.5576814856499719,0,0.0,0,0.0,0,571.3735223033203,0.5765625855734816,580.0403392526676,19654.97618304589,8.666816949347321,0,0,0,0.13352607443472134,12024,0,0.0,5,0,ok,[],90802de520b36e165e706a53039ed472457876af802c6e97df3067a809147f5a,a513b7226598a13decacb11a74c87b9d4af43c80efedc379f0f00a027a173ec4,fe51af433945f05a524471880c1205d019f017778bb162ae1ad33acafc0d1e11,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.615328599997156,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,991,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
2,0.3,up_step,frozen_point,r56_seed002__up_step__frozen_point,1,1777,1386,1386,0.7799662352279122,0.7799662352279122,0,0.0,0,0.0,749,392.60532481837197,0.2832650251214805,387.2460403793064,19654.97618304589,-5.359284439065561,0,245,741,0.07169866844299161,12024,0,0.0,5,0,failed,"[""a_star < a_target on 749 assigned pairs""]",90802de520b36e165e706a53039ed472457876af802c6e97df3067a809147f5a,a513b7226598a13decacb11a74c87b9d4af43c80efedc379f0f00a027a173ec4,9e1f91c6d10b94ceba8aad02e04308ee13023bbfbc2a48dc715f8f5d6d76e780,r51-free-action-design-only-v1,design_expected_payment,3.792323199995735,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,245,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1386,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
3,0.3,down_step,fixed_envelope,r56_seed003__down_step__fixed_envelope,1,1777,942,942,0.530106921778278,0.530106921778278,0,0.0,0,0.0,0,641.3340650596514,0.6808217251164027,691.6213582645019,20034.101311364575,50.28729320485047,0,0,0,0.08500558976828244,12024,0,0.0,5,0,ok,[],9e30bb1915a42740d6aba8d158a366768ad32aed95f204632505af84114dd788,2ef76f0e2878928235f82ebd4f1f4e3e7aa8b4d74d3ac14d8e6834adf0e1504c,831d3708b71b0af43d6738d2e1215504407158707b4bf91b932a037816cd0608,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.475878499993996,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,942,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
3,0.3,down_step,frozen_point,r56_seed003__down_step__frozen_point,1,1777,1401,1134,0.7884074282498593,0.6381541924592009,267,0.1905781584582441,0,0.0,0,489.5706408131463,0.34944371221495096,516.6927211098914,20034.101311364575,27.122080296745082,0,0,0,0.010848732200476968,12024,0,0.0,5,0,failed,"[""QoS violations: 267""]",9e30bb1915a42740d6aba8d158a366768ad32aed95f204632505af84114dd788,2ef76f0e2878928235f82ebd4f1f4e3e7aa8b4d74d3ac14d8e6834adf0e1504c,fd5885caa649fc6ce000ba535f1074e6a19543dfd1e3285118c6e7f7afca5dbc,r51-free-action-design-only-v1,design_expected_payment,3.558611700005713,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1401,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
3,0.3,stable,fixed_envelope,r56_seed003__stable__fixed_envelope,1,1777,942,942,0.530106921778278,0.530106921778278,0,0.0,0,0.0,0,668.404372859004,0.709558782228242,691.1665918108858,20034.101311364575,22.76221895188189,0,0,0,0.08500558976828244,12024,0,0.0,5,0,ok,[],9e30bb1915a42740d6aba8d158a366768ad32aed95f204632505af84114dd788,2ef76f0e2878928235f82ebd4f1f4e3e7aa8b4d74d3ac14d8e6834adf0e1504c,831d3708b71b0af43d6738d2e1215504407158707b4bf91b932a037816cd0608,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.486527599998226,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,942,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
3,0.3,stable,frozen_point,r56_seed003__stable__frozen_point,1,1777,1401,1401,0.7884074282498593,0.7884074282498593,0,0.0,0,0.0,0,515.8467866671375,0.3681989911971003,515.8467866671375,20034.101311364575,0.0,0,0,0,0.04384433142909536,12024,0,0.0,5,0,ok,[],9e30bb1915a42740d6aba8d158a366768ad32aed95f204632505af84114dd788,2ef76f0e2878928235f82ebd4f1f4e3e7aa8b4d74d3ac14d8e6834adf0e1504c,fd5885caa649fc6ce000ba535f1074e6a19543dfd1e3285118c6e7f7afca5dbc,r51-free-action-design-only-v1,design_expected_payment,3.601201099998434,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1401,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
3,0.3,up_step,fixed_envelope,r56_seed003__up_step__fixed_envelope,1,1777,942,942,0.530106921778278,0.530106921778278,0,0.0,0,0.0,0,680.3126997620276,0.7222003182187129,690.9665288297424,20034.101311364575,10.65382906771481,0,0,0,0.08500558976828244,12024,0,0.0,5,0,ok,[],9e30bb1915a42740d6aba8d158a366768ad32aed95f204632505af84114dd788,2ef76f0e2878928235f82ebd4f1f4e3e7aa8b4d74d3ac14d8e6834adf0e1504c,831d3708b71b0af43d6738d2e1215504407158707b4bf91b932a037816cd0608,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.435576099996979,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,942,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
3,0.3,up_step,frozen_point,r56_seed003__up_step__frozen_point,1,1777,1401,1401,0.7884074282498593,0.7884074282498593,0,0.0,0,0.0,757,523.3929925974683,0.3735852909332393,515.6109594588187,20034.101311364575,-7.782033138649581,0,247,757,0.04384433142909536,12024,0,0.0,5,0,failed,"[""a_star < a_target on 757 assigned pairs""]",9e30bb1915a42740d6aba8d158a366768ad32aed95f204632505af84114dd788,2ef76f0e2878928235f82ebd4f1f4e3e7aa8b4d74d3ac14d8e6834adf0e1504c,fd5885caa649fc6ce000ba535f1074e6a19543dfd1e3285118c6e7f7afca5dbc,r51-free-action-design-only-v1,design_expected_payment,3.5860685000006924,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,247,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1401,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
4,0.3,down_step,fixed_envelope,r56_seed004__down_step__fixed_envelope,1,1777,936,936,0.5267304445694991,0.5267304445694991,0,0.0,0,0.0,0,580.4314218661711,0.6201190404553111,625.6283498630428,19907.815140617487,45.196927996871636,0,0,0,0.08865949523792004,12024,0,0.0,5,0,ok,[],cc954a3eddc362e219bff09482aad8956994d1d4ce6569ab64d04a56a694dc5e,5584dc2575e2faec9b16d19da9927c40c173a22638de5482981e3d6b7d826e4c,130d68befcbb43e82c6881562958853457ee24c5a367f9f05c549fddc89ac008,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.665090099995723,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,936,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
4,0.3,down_step,frozen_point,r56_seed004__down_step__frozen_point,1,1777,1396,1118,0.7855936972425436,0.6291502532357907,278,0.1991404011461318,0,0.0,0,438.92513134362446,0.31441628319743875,463.11405760568704,19907.815140617487,24.18892626206258,0,0,0,0.04221525750755886,12024,0,0.0,5,0,failed,"[""QoS violations: 278""]",cc954a3eddc362e219bff09482aad8956994d1d4ce6569ab64d04a56a694dc5e,5584dc2575e2faec9b16d19da9927c40c173a22638de5482981e3d6b7d826e4c,0a62dcec0ca9dca375f6d0e5346b72e8e1faa1c25b2d6f4de9e2dfa78d90c04c,r51-free-action-design-only-v1,design_expected_payment,3.67531240000244,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1396,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
4,0.3,stable,fixed_envelope,r56_seed004__stable__fixed_envelope,1,1777,936,936,0.5267304445694991,0.5267304445694991,0,0.0,0,0.0,0,604.3482026491127,0.6456711566764025,625.0543512862228,19907.815140617487,20.706148637110005,0,0,0,0.08865949523792004,12024,0,0.0,5,0,ok,[],cc954a3eddc362e219bff09482aad8956994d1d4ce6569ab64d04a56a694dc5e,5584dc2575e2faec9b16d19da9927c40c173a22638de5482981e3d6b7d826e4c,130d68befcbb43e82c6881562958853457ee24c5a367f9f05c549fddc89ac008,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.572985799997696,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,936,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
4,0.3,stable,frozen_point,r56_seed004__stable__frozen_point,1,1777,1396,1396,0.7855936972425436,0.7855936972425436,0,0.0,0,0.0,0,461.98985489938025,0.33093829147520076,461.98985489938025,19907.815140617487,0.0,0,0,0,0.0553703959582551,12024,0,0.0,5,0,ok,[],cc954a3eddc362e219bff09482aad8956994d1d4ce6569ab64d04a56a694dc5e,5584dc2575e2faec9b16d19da9927c40c173a22638de5482981e3d6b7d826e4c,0a62dcec0ca9dca375f6d0e5346b72e8e1faa1c25b2d6f4de9e2dfa78d90c04c,r51-free-action-design-only-v1,design_expected_payment,3.55007260000275,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1396,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
4,0.3,up_step,fixed_envelope,r56_seed004__up_step__fixed_envelope,1,1777,936,936,0.5267304445694991,0.5267304445694991,0,0.0,0,0.0,0,614.8888259076917,0.6569325063116365,624.807077980442,19907.815140617487,9.918252072750306,0,0,0,0.08865949523792004,12024,0,0.0,5,0,ok,[],cc954a3eddc362e219bff09482aad8956994d1d4ce6569ab64d04a56a694dc5e,5584dc2575e2faec9b16d19da9927c40c173a22638de5482981e3d6b7d826e4c,130d68befcbb43e82c6881562958853457ee24c5a367f9f05c549fddc89ac008,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.470780499999819,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,936,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
4,0.3,up_step,frozen_point,r56_seed004__up_step__frozen_point,1,1777,1396,1396,0.7855936972425436,0.7855936972425436,0,0.0,0,0.0,753,468.6871115082741,0.3357357532294227,461.68853265021835,19907.815140617487,-6.998578858055737,0,249,753,0.0553703959582551,12024,0,0.0,5,0,failed,"[""a_star < a_target on 753 assigned pairs""]",cc954a3eddc362e219bff09482aad8956994d1d4ce6569ab64d04a56a694dc5e,5584dc2575e2faec9b16d19da9927c40c173a22638de5482981e3d6b7d826e4c,0a62dcec0ca9dca375f6d0e5346b72e8e1faa1c25b2d6f4de9e2dfa78d90c04c,r51-free-action-design-only-v1,design_expected_payment,3.765870299997914,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,249,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1396,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
5,0.3,down_step,fixed_envelope,r56_seed005__down_step__fixed_envelope,1,1777,931,931,0.5239167135621835,0.5239167135621835,0,0.0,0,0.0,0,535.1421160060137,0.5748035617680061,578.2474095691182,19867.953093204364,43.10529356310451,0,0,0,0.12194024958638892,12024,0,0.0,5,0,ok,[],ae23732358fc058cfb8ea2f83623d8c6cde66ca014fdb50179407e460485e8d8,2be13b58ab47158c630b7ca5bc8f84b9032f2f2217dc77db6feb42af5b584400,482dd1b0f4b157e12e67776cf667e37ae6336223e04580b5f86b6f8f4e9d63b1,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.502058099998976,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,931,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
5,0.3,down_step,frozen_point,r56_seed005__down_step__frozen_point,1,1777,1381,1129,0.7771525042205966,0.6353404614518852,252,0.18247646632874728,0,0.0,0,385.8129594837005,0.2793721647238961,407.1483186071397,19867.953093204364,21.33535912343916,0,0,0,0.010365133440999763,12024,0,0.0,5,0,failed,"[""QoS violations: 252""]",ae23732358fc058cfb8ea2f83623d8c6cde66ca014fdb50179407e460485e8d8,2be13b58ab47158c630b7ca5bc8f84b9032f2f2217dc77db6feb42af5b584400,3a7b95d0603c6afb7ec26663f123174688d3eb3c4947c30882490977347c4ee5,r51-free-action-design-only-v1,design_expected_payment,3.583129899998312,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1381,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
5,0.3,stable,fixed_envelope,r56_seed005__stable__fixed_envelope,1,1777,931,931,0.5239167135621835,0.5239167135621835,0,0.0,0,0.0,0,558.3586711666687,0.59974078535625,577.4269211911919,19867.953093204364,19.068250024523195,0,0,0,0.12194024958638892,12024,0,0.0,5,0,ok,[],ae23732358fc058cfb8ea2f83623d8c6cde66ca014fdb50179407e460485e8d8,2be13b58ab47158c630b7ca5bc8f84b9032f2f2217dc77db6feb42af5b584400,482dd1b0f4b157e12e67776cf667e37ae6336223e04580b5f86b6f8f4e9d63b1,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.450045300000056,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,931,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
5,0.3,stable,frozen_point,r56_seed005__stable__frozen_point,1,1777,1381,1381,0.7771525042205966,0.7771525042205966,0,0.0,0,0.0,0,405.8582773027316,0.29388723917648923,405.8582773027316,19867.953093204364,0.0,0,0,0,0.05501805429151013,12024,0,0.0,5,0,ok,[],ae23732358fc058cfb8ea2f83623d8c6cde66ca014fdb50179407e460485e8d8,2be13b58ab47158c630b7ca5bc8f84b9032f2f2217dc77db6feb42af5b584400,3a7b95d0603c6afb7ec26663f123174688d3eb3c4947c30882490977347c4ee5,r51-free-action-design-only-v1,design_expected_payment,3.5858937000011792,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1381,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
5,0.3,up_step,fixed_envelope,r56_seed005__up_step__fixed_envelope,1,1777,931,931,0.5239167135621835,0.5239167135621835,0,0.0,0,0.0,0,568.4223287817656,0.6105502994433573,577.0764916163007,19867.953093204364,8.6541628345351,0,0,0,0.12194024958638892,12024,0,0.0,5,0,ok,[],ae23732358fc058cfb8ea2f83623d8c6cde66ca014fdb50179407e460485e8d8,2be13b58ab47158c630b7ca5bc8f84b9032f2f2217dc77db6feb42af5b584400,482dd1b0f4b157e12e67776cf667e37ae6336223e04580b5f86b6f8f4e9d63b1,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.502836300001945,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,931,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
5,0.3,up_step,frozen_point,r56_seed005__up_step__frozen_point,1,1777,1381,1381,0.7771525042205966,0.7771525042205966,0,0.0,0,0.0,750,411.61725925092514,0.29805739265092335,405.5199814003065,19867.953093204364,-6.097277850618639,0,247,745,0.06342062590321479,12024,0,0.0,5,0,failed,"[""a_star < a_target on 750 assigned pairs""]",ae23732358fc058cfb8ea2f83623d8c6cde66ca014fdb50179407e460485e8d8,2be13b58ab47158c630b7ca5bc8f84b9032f2f2217dc77db6feb42af5b584400,3a7b95d0603c6afb7ec26663f123174688d3eb3c4947c30882490977347c4ee5,r51-free-action-design-only-v1,design_expected_payment,3.589328600006411,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,247,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1381,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
6,0.3,down_step,fixed_envelope,r56_seed006__down_step__fixed_envelope,1,1777,915,915,0.5149127743387732,0.5149127743387732,0,0.0,0,0.0,0,491.407620174991,0.5370575083879683,529.5462468148329,20013.034661868318,38.1386266398419,0,0,0,0.09730884240138843,12024,0,0.0,5,0,ok,[],d017109f2a2fbc3999f337ed3a530a854f4d1de964d874aa05377ec96b0e50d9,b65f3f141006be4b4b7a3e45f957eb2caf3f88998b4816f2392b5e01b0f7d351,30fc21cc632f74896b66cf0b6d4e3bbb850bb266a97046aac7cb783e202f8bd1,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.484794800002419,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,915,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
