workload,seed,method,N,M,tasks,assigned,qualified,payment,pps,service_coverage,mean_quality,qos_violations,qos_violation_rate,ir_violations,under_incentive_rate,target_violations,target_miss_rate,legal_edge_rate,platform_utility,mean_base_payment,negative_intercept_rate,core_runtime_s,instrumented_runtime_s,event_tape_hash,diagnostic_status,execution_status,decision_cost_basis,contract_protocol_version,design_reserve,available_budget,reserve_over_budget_slots,settlement_over_reserve_slots,settlement_over_budget_slots,candidate_rows,legal_rows,candidate_graph_sha256,config_sha256
medium,14,PASI,34,4,2464,1926,1926,558.7871409092709,0.2901283182291126,0.7816558441558441,0.8648864126171505,0,0.0,0,0.0,0,0.0,0.25564093182095377,4556.479068751336,0.0,0.0,3.2421379999977944,3.362635700003011,13c1a120d99c1f4c3e281ff0237721be2fd7293951dcce6c58e485d842f78bd1,ok,completed,design_expected_payment,r51-free-action-design-only-v1,558.7871409092709,5567.914824739891,0,0,0,16398,4192,684890ad110ded553a61864b0aa2d72b6b9ab0553a6f60e5424f66f784312ef6,b2afc5bedf54f2e373204ad1e4e4e1c8ebd70ec80cda858937df533dabb19e44
medium,14,QUAC-F,34,4,2464,1926,1926,164.91211066062618,0.08562414883729293,0.7816558441558441,0.8693767651136496,0,0.0,0,0.0,0,0.0,0.25564093182095377,4914.175663690859,-0.3804528344149827,1.0,3.1660563000004913,3.270081900001969,13c1a120d99c1f4c3e281ff0237721be2fd7293951dcce6c58e485d842f78bd1,ok,completed,design_expected_payment,r51-free-action-design-only-v1,164.91211066062618,5567.914824739891,0,0,0,16398,4192,684890ad110ded553a61864b0aa2d72b6b9ab0553a6f60e5424f66f784312ef6,b2afc5bedf54f2e373204ad1e4e4e1c8ebd70ec80cda858937df533dabb19e44
medium,15,MOI,34,4,2464,1930,1930,792.5512204969599,0.4106483007756269,0.7832792207792207,0.8667578787314357,0,0.0,0,0.0,0,0.0,0.2623490669593853,4352.182796120527,0.0,0.0,3.1594740000000456,3.2639105999987805,691810dff3da21e5d750e129792c2a97ad701a8c0819e1e06d5fd43a9389d438,ok,completed,design_expected_payment,r51-free-action-design-only-v1,792.5512204969599,5577.076520209312,0,0,0,16398,4302,b9adc352754b94bbc326b95b0c56d02bb2e151dff7922858bedc689f95e32a47,bcac07fbd25547c8c42ba615c649ea773ff6e96aa21faa75fa04eaf3c27c5da8
medium,15,PASI,34,4,2464,1930,1930,731.5810792500419,0.37905755401556573,0.7832792207792207,0.8670175555993405,0,0.0,0,0.0,0,0.0,0.2623490669593853,4410.894791285959,0.0,0.0,3.1244532999990042,3.2388644000020577,691810dff3da21e5d750e129792c2a97ad701a8c0819e1e06d5fd43a9389d438,ok,completed,design_expected_payment,r51-free-action-design-only-v1,731.5810792500419,5577.076520209312,0,0,0,16398,4302,b9adc352754b94bbc326b95b0c56d02bb2e151dff7922858bedc689f95e32a47,bcac07fbd25547c8c42ba615c649ea773ff6e96aa21faa75fa04eaf3c27c5da8
medium,15,QUAC-F,34,4,2464,1930,1930,181.21097264559495,0.09389169567129273,0.7832792207792207,0.8714210014599302,0,0.0,0,0.0,0,0.0,0.2623490669593853,4922.523690281489,-0.4391070385026466,1.0,3.0563990000009653,3.1652976000004855,691810dff3da21e5d750e129792c2a97ad701a8c0819e1e06d5fd43a9389d438,ok,completed,design_expected_payment,r51-free-action-design-only-v1,181.21097264559495,5577.076520209312,0,0,0,16398,4302,b9adc352754b94bbc326b95b0c56d02bb2e151dff7922858bedc689f95e32a47,bcac07fbd25547c8c42ba615c649ea773ff6e96aa21faa75fa04eaf3c27c5da8
medium,16,MOI,34,4,2464,1930,1930,747.309882910936,0.3872071932181016,0.7832792207792207,0.8662144478494351,0,0.0,0,0.0,0,0.0,0.2601536772777168,4360.291847615416,0.0,0.0,3.213724799999909,3.3194134999976086,b181f6ff1fa37fddfc7830527ac2f8918a00292c2bf3017d1771500a65ee6bdd,ok,completed,design_expected_payment,r51-free-action-design-only-v1,747.309882910936,5565.5671552804015,0,0,0,16398,4266,790650cd63642c18048dfb7cb594c1f24e44c532325a987ec5673c1c0675e7cc,0ce2f61c7aeec2581f1305f6d9d0ccd10d1d30d08c42c2d34b3ce564ce81b80e
medium,16,PASI,34,4,2464,1930,1930,661.887739925929,0.3429470155056627,0.7832792207792207,0.8663238903779299,0,0.0,0,0.0,0,0.0,0.2601536772777168,4443.635705845569,0.0,0.0,3.247036000000662,3.3690227000006416,b181f6ff1fa37fddfc7830527ac2f8918a00292c2bf3017d1771500a65ee6bdd,ok,completed,design_expected_payment,r51-free-action-design-only-v1,661.887739925929,5565.5671552804015,0,0,0,16398,4266,790650cd63642c18048dfb7cb594c1f24e44c532325a987ec5673c1c0675e7cc,0ce2f61c7aeec2581f1305f6d9d0ccd10d1d30d08c42c2d34b3ce564ce81b80e
medium,16,QUAC-F,34,4,2464,1930,1930,189.15137775049405,0.09800589520750987,0.7832792207792207,0.8692930396945563,0,0.0,0,0.0,0,0.0,0.2601536772777168,4883.2184964525095,-0.4327414154393157,1.0,3.2004668999979913,3.307174900000973,b181f6ff1fa37fddfc7830527ac2f8918a00292c2bf3017d1771500a65ee6bdd,ok,completed,design_expected_payment,r51-free-action-design-only-v1,189.15137775049405,5565.5671552804015,0,0,0,16398,4266,790650cd63642c18048dfb7cb594c1f24e44c532325a987ec5673c1c0675e7cc,0ce2f61c7aeec2581f1305f6d9d0ccd10d1d30d08c42c2d34b3ce564ce81b80e
medium,17,MOI,34,4,2464,1930,1930,698.6663077082812,0.3620032682426328,0.7832792207792207,0.8668130834149376,0,0.0,0,0.0,0,0.0,0.265398219295036,4406.580850057487,0.0,0.0,3.070777699998871,3.2331746999989264,ce6437c834818a5c645503142eaed157a72bb9be46f8feb23720b37b8e362191,ok,completed,design_expected_payment,r51-free-action-design-only-v1,698.6663077082812,5555.0953425516345,0,0,0,16398,4352,7d31f0479e48b7d959ae400e6c46204dc81615d0667fe4e518cc8d009c333653,6ed9b076cf5e5db1d32b80f6756f7acecbb196fe4e7dcd2446ac65b19951989c
medium,17,PASI,34,4,2464,1930,1930,626.9841270237173,0.3248622419812007,0.7832792207792207,0.8669184718151869,0,0.0,0,0.0,0,0.0,0.265398219295036,4477.596042924026,0.0,0.0,3.281064900002093,3.386878400000569,ce6437c834818a5c645503142eaed157a72bb9be46f8feb23720b37b8e362191,ok,completed,design_expected_payment,r51-free-action-design-only-v1,626.9841270237173,5555.0953425516345,0,0,0,16398,4352,7d31f0479e48b7d959ae400e6c46204dc81615d0667fe4e518cc8d009c333653,6ed9b076cf5e5db1d32b80f6756f7acecbb196fe4e7dcd2446ac65b19951989c
medium,17,QUAC-F,34,4,2464,1930,1930,174.72041951859507,0.09052871477647413,0.7832792207792207,0.8715326165589392,0,0.0,0,0.0,0,0.0,0.265398219295036,4896.176131281585,-0.41956961706342244,1.0,3.0941407999998773,3.2088251000022865,ce6437c834818a5c645503142eaed157a72bb9be46f8feb23720b37b8e362191,ok,completed,design_expected_payment,r51-free-action-design-only-v1,174.72041951859507,5555.0953425516345,0,0,0,16398,4352,7d31f0479e48b7d959ae400e6c46204dc81615d0667fe4e518cc8d009c333653,6ed9b076cf5e5db1d32b80f6756f7acecbb196fe4e7dcd2446ac65b19951989c
medium,18,MOI,34,4,2464,1977,1977,674.7404492824844,0.34129511850403865,0.8023538961038961,0.8662252445278956,0,0.0,0,0.0,0,0.0,0.2663129649957312,4575.937905681421,0.0,0.0,3.1984521000013046,3.317181599999458,4e06085b53ec6c4eaf71c6531cffdd06487c8e37180a8d17152eb1ddefad9885,ok,completed,design_expected_payment,r51-free-action-design-only-v1,674.7404492824844,5545.587513954246,0,0,0,16398,4367,cca303634e73c2aff071f394d76da01f8397d8a63bd39c4a959ae3a4fc0d2909,e30f3e3b1edbffb739b56da0e194b273d9605482734bce9ac00cc550d2232678
medium,18,PASI,34,4,2464,1977,1977,588.2464593087859,0.2975449971212878,0.8023538961038961,0.8663212076722016,0,0.0,0,0.0,0,0.0,0.2663129649957312,4661.879466266587,0.0,0.0,3.19602759999907,3.311868199998571,4e06085b53ec6c4eaf71c6531cffdd06487c8e37180a8d17152eb1ddefad9885,ok,completed,design_expected_payment,r51-free-action-design-only-v1,588.2464593087859,5545.587513954246,0,0,0,16398,4367,cca303634e73c2aff071f394d76da01f8397d8a63bd39c4a959ae3a4fc0d2909,e30f3e3b1edbffb739b56da0e194b273d9605482734bce9ac00cc550d2232678
medium,18,QUAC-F,34,4,2464,1977,1977,183.65095571162544,0.09289375605039223,0.8023538961038961,0.8699606845433485,0,0.0,0,0.0,0,0.0,0.2663129649957312,5027.64943994041,-0.416280279358157,1.0,3.299382200002583,3.4144304000001284,4e06085b53ec6c4eaf71c6531cffdd06487c8e37180a8d17152eb1ddefad9885,ok,completed,design_expected_payment,r51-free-action-design-only-v1,183.65095571162544,5545.587513954246,0,0,0,16398,4367,cca303634e73c2aff071f394d76da01f8397d8a63bd39c4a959ae3a4fc0d2909,e30f3e3b1edbffb739b56da0e194b273d9605482734bce9ac00cc550d2232678
medium,19,MOI,34,4,2464,1944,1944,651.6403287810713,0.3352059304429379,0.788961038961039,0.8684574636890622,0,0.0,0,0.0,0,0.0,0.2658860836687401,4499.276577142686,0.0,0.0,3.313353699999425,3.420838099998946,6ebeb0583d836380c6e7fd3b400cacfaefe7a058f845acd7530b3a830b8bd9f4,ok,completed,design_expected_payment,r51-free-action-design-only-v1,651.6403287810713,5556.398099948406,0,0,0,16398,4360,67d4d8ea3cc9ec6fe95d3990e228c362166282e38337d5f0c6f7007bf6cd14be,309170eb47a47883fd8a5ec93a520edc871d2d7cc45499f47cecef722057599c
medium,19,PASI,34,4,2464,1944,1944,554.1178949511989,0.285040069419341,0.788961038961039,0.86857424967712,0,0.0,0,0.0,0,0.0,0.2658860836687401,4594.420236133663,0.0,0.0,3.2645091000013053,3.3781568000013067,6ebeb0583d836380c6e7fd3b400cacfaefe7a058f845acd7530b3a830b8bd9f4,ok,completed,design_expected_payment,r51-free-action-design-only-v1,554.1178949511989,5556.398099948406,0,0,0,16398,4360,67d4d8ea3cc9ec6fe95d3990e228c362166282e38337d5f0c6f7007bf6cd14be,309170eb47a47883fd8a5ec93a520edc871d2d7cc45499f47cecef722057599c
medium,19,QUAC-F,34,4,2464,1944,1944,171.43056411244788,0.08818444655990118,0.788961038961039,0.8718474970469968,0,0.0,0,0.0,0,0.0,0.2658860836687401,4943.797491908579,-0.4114748007191656,1.0,3.217808599998534,3.329777099999774,6ebeb0583d836380c6e7fd3b400cacfaefe7a058f845acd7530b3a830b8bd9f4,ok,completed,design_expected_payment,r51-free-action-design-only-v1,171.43056411244788,5556.398099948406,0,0,0,16398,4360,67d4d8ea3cc9ec6fe95d3990e228c362166282e38337d5f0c6f7007bf6cd14be,309170eb47a47883fd8a5ec93a520edc871d2d7cc45499f47cecef722057599c
medium,20,MOI,34,4,2464,1906,1906,671.910973818595,0.35252412057638777,0.773538961038961,0.8668179906540973,0,0.0,0,0.0,0,0.0,0.25948286376387364,4337.663655950812,0.0,0.0,3.335653699999966,3.446255000002566,96b2169c51449968d80927c787d3213033a1df65c7d507516fb0bd0384724aad,ok,completed,design_expected_payment,r51-free-action-design-only-v1,671.910973818595,5510.075009332635,0,0,0,16398,4255,d2cc60f019e889230990dce8f05c6427c9480695842d03f82d16698da58de11d,95c3e1ab5f2d527acf1889c7310fd5cd5dc334e58cff64527cc753ba12259873
medium,20,PASI,34,4,2464,1906,1906,584.0507499444504,0.3064274658680223,0.773538961038961,0.8669253574557695,0,0.0,0,0.0,0,0.0,0.25948286376387364,4420.984632080648,0.0,0.0,3.3104439999988244,3.432090500002232,96b2169c51449968d80927c787d3213033a1df65c7d507516fb0bd0384724aad,ok,completed,design_expected_payment,r51-free-action-design-only-v1,584.0507499444504,5510.075009332635,0,0,0,16398,4255,d2cc60f019e889230990dce8f05c6427c9480695842d03f82d16698da58de11d,95c3e1ab5f2d527acf1889c7310fd5cd5dc334e58cff64527cc753ba12259873
medium,20,QUAC-F,34,4,2464,1906,1906,186.29010453772844,0.09773877467876624,0.773538961038961,0.8710523322160594,0,0.0,0,0.0,0,0.0,0.25948286376387364,4784.69703722124,-0.4327796030744734,1.0,3.2212831000033475,3.32539209999959,96b2169c51449968d80927c787d3213033a1df65c7d507516fb0bd0384724aad,ok,completed,design_expected_payment,r51-free-action-design-only-v1,186.29010453772844,5510.075009332635,0,0,0,16398,4255,d2cc60f019e889230990dce8f05c6427c9480695842d03f82d16698da58de11d,95c3e1ab5f2d527acf1889c7310fd5cd5dc334e58cff64527cc753ba12259873
medium,21,MOI,34,4,2464,1900,1900,631.2217388147546,0.3322219677972393,0.7711038961038961,0.865819827394582,0,0.0,0,0.0,0,0.0,0.2544212708866935,4402.096883020543,0.0,0.0,3.2155659000018204,3.3248958000003768,3b707f130704c5fb9cd7e0fdd87f7e380b4131839c351cb4a4f9b5ca2d308fd4,ok,completed,design_expected_payment,r51-free-action-design-only-v1,631.2217388147546,5553.876962630406,0,0,0,16398,4172,a52635c8e1346fcb791f11569cb222889e8cc056530df389479126c70a15158c,24bae3c4033e92383c6fcc83b55a1d0a9f664461cdc3cfd3debf2d3a613e92ec
medium,21,PASI,34,4,2464,1900,1900,536.1338307258688,0.2821757003820362,0.7711038961038961,0.8658580955021706,0,0.0,0,0.0,0,0.0,0.2544212708866935,4496.589616531228,0.0,0.0,3.302630500002124,3.4114071000003605,3b707f130704c5fb9cd7e0fdd87f7e380b4131839c351cb4a4f9b5ca2d308fd4,ok,completed,design_expected_payment,r51-free-action-design-only-v1,536.1338307258688,5553.876962630406,0,0,0,16398,4172,a52635c8e1346fcb791f11569cb222889e8cc056530df389479126c70a15158c,24bae3c4033e92383c6fcc83b55a1d0a9f664461cdc3cfd3debf2d3a613e92ec
medium,21,QUAC-F,34,4,2464,1900,1900,175.26061537373104,0.09224242914406897,0.7711038961038961,0.8701962541415721,0,0.0,0,0.0,0,0.0,0.2544212708866935,4813.495874092099,-0.40500561214361236,1.0,3.2390224000009766,3.361139099997672,3b707f130704c5fb9cd7e0fdd87f7e380b4131839c351cb4a4f9b5ca2d308fd4,ok,completed,design_expected_payment,r51-free-action-design-only-v1,175.26061537373104,5553.876962630406,0,0,0,16398,4172,a52635c8e1346fcb791f11569cb222889e8cc056530df389479126c70a15158c,24bae3c4033e92383c6fcc83b55a1d0a9f664461cdc3cfd3debf2d3a613e92ec
medium,22,MOI,34,4,2464,1907,1907,719.6575937951775,0.3773768189801665,0.7739448051948052,0.8668285013340811,0,0.0,0,0.0,0,0.0,0.2561897792413709,4347.475158907031,6.173414135999016e-06,0.0,3.369161599999643,3.493736700002046,381189137792b30157ea52ed5b313568d4e16cdd9862691b2aa0b57f1719670e,ok,completed,design_expected_payment,r51-free-action-design-only-v1,719.6575937951775,5586.839566433935,0,0,0,16398,4201,bdb646d4c9db2fef4b028c14ce081854af31f6e21c478d6116aa889d14c1de34,7febab4bfcd0ef5a015ff772a6a7e55c76b4a0bf1ce51350c87acdcbf27df484
medium,22,PASI,34,4,2464,1907,1907,636.2971260215472,0.33366393603646943,0.7739448051948052,0.866926128625035,0,0.0,0,0.0,0,0.0,0.2561897792413709,4429.074675015265,0.0,0.0,3.3102930999993987,3.42827970000144,381189137792b30157ea52ed5b313568d4e16cdd9862691b2aa0b57f1719670e,ok,completed,design_expected_payment,r51-free-action-design-only-v1,636.2971260215472,5586.839566433935,0,0,0,16398,4201,bdb646d4c9db2fef4b028c14ce081854af31f6e21c478d6116aa889d14c1de34,7febab4bfcd0ef5a015ff772a6a7e55c76b4a0bf1ce51350c87acdcbf27df484
medium,22,QUAC-F,34,4,2464,1907,1907,178.19083085798542,0.09344039373780043,0.7739448051948052,0.8705869105934544,0,0.0,0,0.0,0,0.0,0.2561897792413709,4849.359638643797,-0.4315356821172365,1.0,3.2708901000005426,3.379227400000673,381189137792b30157ea52ed5b313568d4e16cdd9862691b2aa0b57f1719670e,ok,completed,design_expected_payment,r51-free-action-design-only-v1,178.19083085798542,5586.839566433935,0,0,0,16398,4201,bdb646d4c9db2fef4b028c14ce081854af31f6e21c478d6116aa889d14c1de34,7febab4bfcd0ef5a015ff772a6a7e55c76b4a0bf1ce51350c87acdcbf27df484
medium,23,MOI,34,4,2464,1910,1910,727.6006962863748,0.3809427729248036,0.7751623376623377,0.8666477950563497,0,0.0,0,0.0,0,0.0,0.2550311013538236,4318.319467331001,0.0,0.0,3.2221639000017603,3.326595999998972,5dabb48ad7d4c393996fb5e85043c891c61d2070b28a44b7767ab3a374d456dd,ok,completed,design_expected_payment,r51-free-action-design-only-v1,727.6006962863748,5561.081764827242,0,0,0,16398,4182,47a1bb57b5640cee7d8514dd3543eaaa54d1a8d03c2b596fc9d2c7c44c8cf0a6,0bd1412148af63a208e0bc804faeefe1022e8c4c59094a07a08cef2c99c1d5e6
medium,23,PASI,34,4,2464,1910,1910,651.0911426482039,0.34088541499905967,0.7751623376623377,0.8666739277457808,0,0.0,0,0.0,0,0.0,0.2550311013538236,4394.268639044441,0.0,0.0,3.239117699999042,3.3515492000005906,5dabb48ad7d4c393996fb5e85043c891c61d2070b28a44b7767ab3a374d456dd,ok,completed,design_expected_payment,r51-free-action-design-only-v1,651.0911426482039,5561.081764827242,0,0,0,16398,4182,47a1bb57b5640cee7d8514dd3543eaaa54d1a8d03c2b596fc9d2c7c44c8cf0a6,0bd1412148af63a208e0bc804faeefe1022e8c4c59094a07a08cef2c99c1d5e6
medium,23,QUAC-F,34,4,2464,1910,1910,193.2686985842042,0.10118780030586608,0.7751623376623377,0.8707005519379538,0,0.0,0,0.0,0,0.0,0.2550311013538236,4814.79461336259,-0.45706698437124443,1.0,3.145817200002057,3.251182300002256,5dabb48ad7d4c393996fb5e85043c891c61d2070b28a44b7767ab3a374d456dd,ok,completed,design_expected_payment,r51-free-action-design-only-v1,193.2686985842042,5561.081764827242,0,0,0,16398,4182,47a1bb57b5640cee7d8514dd3543eaaa54d1a8d03c2b596fc9d2c7c44c8cf0a6,0bd1412148af63a208e0bc804faeefe1022e8c4c59094a07a08cef2c99c1d5e6
medium,24,MOI,34,4,2464,1883,1883,662.529318879758,0.35184775298978116,0.7642045454545454,0.8661792729862113,0,0.0,0,0.0,0,0.0,0.2585681180631784,4285.669461785121,0.0,0.0,3.3308460999978706,3.432252200000221,328293436246e00e18ae4e0435ecf9f9547bf245eb5aef8cb09123e18fda8693,ok,completed,design_expected_payment,r51-free-action-design-only-v1,662.529318879758,5543.225621218894,0,0,0,16398,4240,4ccdc4d197f2ebc74a6fb7a23c92d782276b9d0785b0d349523ab42b2cdc4e53,af49b1fd4846e44d6bcfe5b0879df9e515ef441b8c463f2bafbd14b232e02ab9
medium,24,PASI,34,4,2464,1883,1883,561.3086114924499,0.29809273047926177,0.7642045454545454,0.8662861470799306,0,0.0,0,0.0,0,0.0,0.2585681180631784,4385.263869333363,0.0,0.0,3.3014741000006325,3.4231108000021777,328293436246e00e18ae4e0435ecf9f9547bf245eb5aef8cb09123e18fda8693,ok,completed,design_expected_payment,r51-free-action-design-only-v1,561.3086114924499,5543.225621218894,0,0,0,16398,4240,4ccdc4d197f2ebc74a6fb7a23c92d782276b9d0785b0d349523ab42b2cdc4e53,af49b1fd4846e44d6bcfe5b0879df9e515ef441b8c463f2bafbd14b232e02ab9
medium,24,QUAC-F,34,4,2464,1883,1883,177.97460291257642,0.0945165177443316,0.7642045454545454,0.871109107421642,0,0.0,0,0.0,0,0.0,0.2585681180631784,4722.424675027621,-0.4440864556566264,1.0,3.2165419999982987,3.328114199997799,328293436246e00e18ae4e0435ecf9f9547bf245eb5aef8cb09123e18fda8693,ok,completed,design_expected_payment,r51-free-action-design-only-v1,177.97460291257642,5543.225621218894,0,0,0,16398,4240,4ccdc4d197f2ebc74a6fb7a23c92d782276b9d0785b0d349523ab42b2cdc4e53,af49b1fd4846e44d6bcfe5b0879df9e515ef441b8c463f2bafbd14b232e02ab9
medium,25,MOI,34,4,2464,1923,1923,682.4824471536504,0.3549050687226471,0.7804383116883117,0.8686663343800471,0,0.0,0,0.0,0,0.0,0.25984876204415175,4391.146056680336,0.0,0.0,3.163562499998079,3.2651177999978245,36a597d60084db5a135c16f14130c7eee9598f0d13185317d632a02dd94761c7,ok,completed,design_expected_payment,r51-free-action-design-only-v1,682.4824471536504,5540.201027604569,0,0,0,16398,4261,baa2ce82b2457712c738a451c0727e1e4ebd1d9218513bbc9633aa35344d3f29,b53bb9b8a734f87b71713310d5378a1e7e3aa910f912f04c706bf3d71351631d
medium,25,PASI,34,4,2464,1923,1923,596.7303720506134,0.3103122059545571,0.7804383116883117,0.8687301616330393,0,0.0,0,0.0,0,0.0,0.25984876204415175,4474.758938733326,0.0,0.0,3.2931066999990435,3.4056643000003533,36a597d60084db5a135c16f14130c7eee9598f0d13185317d632a02dd94761c7,ok,completed,design_expected_payment,r51-free-action-design-only-v1,596.7303720506134,5540.201027604569,0,0,0,16398,4261,baa2ce82b2457712c738a451c0727e1e4ebd1d9218513bbc9633aa35344d3f29,b53bb9b8a734f87b71713310d5378a1e7e3aa910f912f04c706bf3d71351631d
medium,25,QUAC-F,34,4,2464,1923,1923,187.93713609504238,0.09773122001822276,0.7804383116883117,0.8721617853273095,0,0.0,0,0.0,0,0.0,0.25984876204415175,4851.231468008663,-0.44695655792897987,1.0,3.2187098000031256,3.331155800002307,36a597d60084db5a135c16f14130c7eee9598f0d13185317d632a02dd94761c7,ok,completed,design_expected_payment,r51-free-action-design-only-v1,187.93713609504238,5540.201027604569,0,0,0,16398,4261,baa2ce82b2457712c738a451c0727e1e4ebd1d9218513bbc9633aa35344d3f29,b53bb9b8a734f87b71713310d5378a1e7e3aa910f912f04c706bf3d71351631d
medium,26,MOI,34,4,2464,1942,1942,661.416149554916,0.3405850409654563,0.7881493506493507,0.8642801099216844,0,0.0,0,0.0,0,0.0,0.26039760946456886,4485.835775893069,0.0,0.0,3.29663040000014,3.416253899998992,86814ae11ff5e617ae1e3b12c73d5d91af3fd0b0a69040ac018c56df92667410,ok,completed,design_expected_payment,r51-free-action-design-only-v1,661.416149554916,5549.850732954334,0,0,0,16398,4270,1d16f58d71f69baec76073233ea553321bd35ffa99cdba316305e9b1068b2d4a,d476749b863153b94760e0f9dc75585df9516587c35b12ca37ccdc0561d9e853
medium,26,PASI,34,4,2464,1942,1942,547.8602511781122,0.2821113548805933,0.7881493506493507,0.8644454818551777,0,0.0,0,0.0,0,0.0,0.26039760946456886,4596.73076710378,0.0,0.0,3.301207300002716,3.420024300001387,86814ae11ff5e617ae1e3b12c73d5d91af3fd0b0a69040ac018c56df92667410,ok,completed,design_expected_payment,r51-free-action-design-only-v1,547.8602511781122,5549.850732954334,0,0,0,16398,4270,1d16f58d71f69baec76073233ea553321bd35ffa99cdba316305e9b1068b2d4a,d476749b863153b94760e0f9dc75585df9516587c35b12ca37ccdc0561d9e853
medium,26,QUAC-F,34,4,2464,1942,1942,192.41074078385316,0.0990786512790181,0.7881493506493507,0.8685530444743848,0,0.0,0,0.0,0,0.0,0.26039760946456886,4916.605549003696,-0.4359045891204453,1.0,3.3430420999975468,3.4529904999981227,86814ae11ff5e617ae1e3b12c73d5d91af3fd0b0a69040ac018c56df92667410,ok,completed,design_expected_payment,r51-free-action-design-only-v1,192.41074078385316,5549.850732954334,0,0,0,16398,4270,1d16f58d71f69baec76073233ea553321bd35ffa99cdba316305e9b1068b2d4a,d476749b863153b94760e0f9dc75585df9516587c35b12ca37ccdc0561d9e853
medium,27,MOI,34,4,2464,1931,1931,641.287423656418,0.3321012033435619,0.783685064935065,0.8678062579365836,0,0.0,0,0.0,0,0.0,0.26003171118429075,4436.451559365931,0.0,0.0,3.3152824000026158,3.427009499999258,96c601f5c4a2647bb60781f0f17ca618a2a366221f3310f7a8873d567cb59074,ok,completed,design_expected_payment,r51-free-action-design-only-v1,641.287423656418,5529.947804453772,0,0,0,16398,4264,03bd0593d6e0139198a4b742a479208a988c681b57e80666a27d133e1ff8d392,58127f4d03e4e4fef6917dad0c9a1b77836ca46eca805de1d9cdf9c7ff205996
medium,27,PASI,34,4,2464,1931,1931,558.9205966053566,0.28944619192405835,0.783685064935065,0.8678832956752555,0,0.0,0,0.0,0,0.0,0.26003171118429075,4517.247265165282,0.0,0.0,3.2731925999978557,3.3773203999990073,96c601f5c4a2647bb60781f0f17ca618a2a366221f3310f7a8873d567cb59074,ok,completed,design_expected_payment,r51-free-action-design-only-v1,558.9205966053566,5529.947804453772,0,0,0,16398,4264,03bd0593d6e0139198a4b742a479208a988c681b57e80666a27d133e1ff8d392,58127f4d03e4e4fef6917dad0c9a1b77836ca46eca805de1d9cdf9c7ff205996
medium,27,QUAC-F,34,4,2464,1931,1931,167.47522970016792,0.08672979269817085,0.783685064935065,0.8709681543821969,0,0.0,0,0.0,0,0.0,0.26003171118429075,4868.788659716782,-0.39393775286394267,1.0,3.2052029999977094,3.312480200002028,96c601f5c4a2647bb60781f0f17ca618a2a366221f3310f7a8873d567cb59074,ok,completed,design_expected_payment,r51-free-action-design-only-v1,167.47522970016792,5529.947804453772,0,0,0,16398,4264,03bd0593d6e0139198a4b742a479208a988c681b57e80666a27d133e1ff8d392,58127f4d03e4e4fef6917dad0c9a1b77836ca46eca805de1d9cdf9c7ff205996
medium,28,MOI,34,4,2464,1945,1945,728.0225118896658,0.374304633362296,0.7893668831168831,0.8635439826004727,0,0.0,0,0.0,0,0.0,0.2607635077448469,4422.429948424883,0.0,0.0,3.2214777000008326,3.3252820000016072,5d2eb66c2a30afecc5e07b1b3c62ecd8e5eefd1e18565ce54f53b97353cd36b0,ok,completed,design_expected_payment,r51-free-action-design-only-v1,728.0225118896658,5551.236506980581,0,0,0,16398,4276,730cccee99d5acf90e370a4eb2f701a69ec192bc3a25bc1b4b6c851951da9683,95b74a10bcb152096912de696f00903c068f7f85740bdf32c6f992c5ef344d97
medium,28,PASI,34,4,2464,1945,1945,650.553620657466,0.33447486923263037,0.7893668831168831,0.8636286879462375,0,0.0,0,0.0,0,0.0,0.2607635077448469,4497.901701016196,0.0,0.0,3.2162697999992815,3.3319690999996965,5d2eb66c2a30afecc5e07b1b3c62ecd8e5eefd1e18565ce54f53b97353cd36b0,ok,completed,design_expected_payment,r51-free-action-design-only-v1,650.553620657466,5551.236506980581,0,0,0,16398,4276,730cccee99d5acf90e370a4eb2f701a69ec192bc3a25bc1b4b6c851951da9683,95b74a10bcb152096912de696f00903c068f7f85740bdf32c6f992c5ef344d97
medium,28,QUAC-F,34,4,2464,1945,1945,190.73500068490392,0.09806426770432078,0.7893668831168831,0.8678965564174498,0,0.0,0,0.0,0,0.0,0.2607635077448469,4923.9613445292325,-0.4303618361435735,1.0,3.1834763000006205,3.292453000001842,5d2eb66c2a30afecc5e07b1b3c62ecd8e5eefd1e18565ce54f53b97353cd36b0,ok,completed,design_expected_payment,r51-free-action-design-only-v1,190.73500068490392,5551.236506980581,0,0,0,16398,4276,730cccee99d5acf90e370a4eb2f701a69ec192bc3a25bc1b4b6c851951da9683,95b74a10bcb152096912de696f00903c068f7f85740bdf32c6f992c5ef344d97
medium,29,MOI,34,4,2464,1908,1908,621.0819560697619,0.3255146520281771,0.7743506493506493,0.8699266427911954,0,0.0,0,0.0,0,0.0,0.26045859251128184,4403.451147097221,0.0,0.0,3.180610399998841,3.28845690000162,5c4fbae6ff962091c507b2f7f3e1c49d012acd6cdc0baf08a31fa025b480b515,ok,completed,design_expected_payment,r51-free-action-design-only-v1,621.0819560697619,5522.268130923608,0,0,0,16398,4271,1652211decee0151b52429f6442c65e243255cdb1365e8cfacdb6e91289cb363,d9d1b5074d94c8cfe0c1980a610f99eabfd829cefb72c5c94773757968cb21d5
